title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
19년지기의 하룻밤 [19세 완전판],#친구>연인#소유욕/독점욕#츤데레남#직진남#유혹남#대형견남#달달물,북팔,19세이용가,100원/회차 당,쩐퀸,완결,로맨스,11.7만,9.8,전체 135,전체 30,24.06.23,3장
19년지기의 하룻밤,#친구>연인#소유욕/독점욕#츤데레남#직진남#유혹남#대형견남#달달물,북팔,15세이용가,100원/회차 당,쩐퀸,완결,로맨스,11.2만,10.0,전체 120,전체 59,24.06.23,3장
접근 [19세 완전판],#현대로맨스#피폐물#나쁜남자#상처남#소유욕/독점욕#직진남#오만남#집착남#외유내강#사이다녀#계약관계#권선징악,연담,19세이용가,100원/회차 당,시월이,완결,로맨스,30.4만,9.9,전체 79,전체 912,24.06.22,0장
접근,#현대로맨스#피폐물#나쁜남자#상처남#소유욕/독점욕#직진남#오만남#집착남#외유내강#사이다녀#계약관계#권선징악,연담,15세이용가,100원/회차 당,시월이,완결,로맨스,71.1만,9.7,전체 77,전체 745,24.06.22,0장
옆집 고양이님의 애착집사가 되었습니다,#수인물#동거물#성장물#우연한만남#트라우마#까칠공#상처공#츤데레공#미인공#다정수#외유내강수#순진수#갑을관계#달달물#힐링물,스튜디오예스원,15세이용가,100원/회차 당,보숑,완결,BL,19.3만,9.9,전체 90,전체 336,24.06.22,0장
불순한 구원,#몸정>맘정#계약관계#갑을관계#나쁜남자#신파,북팔,15세이용가,100원/회차 당,양박진선,완결,로맨스,"5,376",10.0,전체 76,전체 0,24.06.22,5장
잔혹한 덫,#갑을관계#몸정>맘정#소유욕/독점욕#오만남#집착남#후회남#상처녀#베이비메신저,북팔,15세이용가,100원/회차 당,청화담,완결,로맨스,1.6만,8.3,전체 119,전체 2,24.06.22,5장
오컬트 로맨틱 코미디!,#현대물#추리/수사물#미스터리#로맨틱코미디#드라마#외국인/혼혈#첫사랑#능글공#미남공#짝사랑공#능력수#까칠수#개그물,잉크어스,15세이용가,100원/회차 당,두당,완결,BL,323,10.0,전체 131,전체 0,24.06.21,3장
스틸랜드,#레이드#먼치킨#시스템#천재#노력#성장#아티팩트#대장장이/생산직#이능력#만능,마야마루출판사,전체이용가,100원/회차 당,준느,매일 연재,판타지,1.1만,10.0,전체 62,전체 41,24.06.21,15장
악녀의 회귀자 갱생 플랜,#로맨스판타지#회귀물#다정남#상처남#소유욕/독점욕#자상녀#엉뚱발랄녀#외유내강#걸크러쉬#직진녀#치유물#드라마#힐링물#권선징악,연담,전체이용가,100원/회차 당,김코끼리,매일 연재,로판,123.6만,9.8,전체 108,전체 974,24.06.21,0장
혈마환동,#먼치킨#마교#지존#복수#성장,제이플미디어,전체이용가,100원/회차 당,주문향,매일 연재,무협,3.5만,9.4,전체 62,전체 6,24.06.21,20장
말라죽어도 너는,#현대로맨스#피폐물#동거물#신파#조직/암흑가#소유욕/독점욕#몸정>맘정#카리스마남#집착남#나쁜남자#후회남#순정녀#상처녀,로망로즈,15세이용가,100원/회차 당,솔해,완결,로맨스,"5,749",10.0,전체 84,전체 1,24.06.21,4장
좌천된 재벌 3세는 역대급 축구 단장,#스포츠#축구#경영/기업#전문직,라온이앤엠,전체이용가,100원/회차 당,끄적이다, 연재,현판,1.2만,10.0,전체 210,전체 1,24.06.21,25장
지독한 너,#현대로맨스#동거물#달달물#애잔물#소유욕/독점욕#첫사랑#신분차이#연예계물#집착남#유혹남#짝사랑남#순정녀#평범녀,romantique,15세이용가,100원/회차 당,권다유,완결,로맨스,285,완결,전체 34,전체 0,24.06.21,2장
이혼의 역설,#현대로맨스#로맨틱코미디#재회물#정략결혼#오해물#재벌남#순정남#무심남#상처녀#후회녀,romantique,15세이용가,100원/회차 당,마법사멀린,완결,로맨스,"1,080",완결,전체 54,전체 1,24.06.21,4장
키스 말고 그거,#현대로맨스#달달물#로맨틱코미디#친구>연인#계략남#절륜남#평범녀,romantique,15세이용가,100원/회차 당,연민정(레드퀸),완결,로맨스,191,완결,전체 40,전체 0,24.06.21,2장
병약한 악역에 빙의한 건에 대해 [BL],#현대물#다정공#재벌공#집착공#능글공#다정수#명랑수,코핀커뮤니케이션즈,15세이용가,100원/회차 당,햄스감자,완결,BL,5.2만,10.0,전체 205,전체 34,24.06.21,3장
내 동생은 연기 천재!,#육아#천재#성장#배우#매니저,스토리위즈,전체이용가,100원/회차 당,신림서점,매일 연재,현판,2.7만,9.7,전체 52,전체 45,24.06.21,15장
매우 사적인 관계,#후회남#상처녀#재회물#몸정>맘정,툰플러스,15세이용가,100원/회차 당,달그림,완결,로맨스,1.6만,10.0,전체 78,전체 0,24.06.21,3장
세상을 구해 볼 생각이다,#게임,인타임,전체이용가,100원/회차 당,양강,매일 연재,판타지,2.3만,10.0,전체 190,전체 8,24.06.21,25장
은혜도 모르는 것,#현대로맨스#복수물#정략결혼#직진남#상처녀#몸정>맘정,작가컴퍼니,15세이용가,100원/회차 당,달그림,완결,로맨스,"8,067",완결,전체 82,전체 0,24.06.21,3장
사이버펑크 재벌이 되었다,#경영/기업#SF#노력#성장#생존#빙의#먼치킨#재벌,노벨피아,전체이용가,100원/회차 당,snailcream,완결,현판,"2,120",4.6,전체 218,전체 1,24.06.21,15장
사랑수업[개정판],#현대로맨스#사내연애#츤데레남#능력남#재벌남#존댓말남#카리스마남#외유내강#걸크러쉬#애잔물#힐링물,도서출판 청어람,전체이용가,100원/회차 당,단지원(원스토리),완결,로맨스,"5,674",10.0,전체 99,전체 0,24.06.20,4장
소문난 결혼[개정판],#현대로맨스#동거물#운명#다정남#상처남#재벌남#능력남#엉뚱발랄녀#걸크러쉬#능글녀#사이다녀#계약관계#정략결혼#달달물#로맨틱코미디,도서출판 청어람,15세이용가,100원/회차 당,단지원(원스토리),완결,로맨스,939,완결,전체 81,전체 0,24.06.20,4장
불온한 끌림,#현대로맨스#재회물#첫사랑#카리스마남#재벌남#나쁜남자#집착남#뇌섹녀#상처녀#무심녀#갑을관계,코핀커뮤니케이션즈,15세이용가,100원/회차 당,로즈페이퍼,완결,로맨스,"6,984",완결,전체 75,전체 0,24.06.20,3장
여주인공에게 내 몸을 빼앗겼다,#로맨스판타지#후회남#먼치킨#성장물#영혼체인지#집착남#능력남#오만남#능력녀#자상녀#외유내강#다정녀#짝사랑녀#소꿉친구,디앤씨미디어,전체이용가,100원/회차 당,정마카롱,월~금 연재,로판,11.7만,9.7,전체 93,전체 199,24.06.20,5장
닿을 수 있다면,#현대로맨스#재회물#오피스물#첫사랑#신데렐라#나쁜남자#상처남#소유욕/독점욕#재벌남#외유내강#직진녀#순정녀#상처녀#쌍방삽질#신파,스튜디오12,15세이용가,100원/회차 당,선함,완결,로맨스,71만,10.0,전체 85,전체 309,24.06.20,0장
생동성 실험으로 인생 역전!,#노력,스토리위즈,15세이용가,100원/회차 당,왕십리글쟁이,완결,현판,2.7만,7.6,전체 150,전체 6,24.06.20,25장
마왕이 아니라 GM이라구요,#게임#차원이동#생존#빙의#시스템#성장#노력#마왕,로크미디어,15세이용가,100원/회차 당,뿌동,완결,판타지,"1,726",1.0,전체 152,전체 2,24.06.20,25장
피폐 소설 속 악역 오메가로 살아남기 [BL],#현대물#성장물#미남공#미인공#다정공#헌신공#능글공#집착공#순정공#절륜공#재벌공#명랑수#상처수#일상물#다공일수,서울미디어코믹스,15세이용가,100원/회차 당,닌페아,완결,BL,1.9만,10.0,전체 174,전체 40,24.06.19,3장
검마 2510호,#레이드#복수#생존#시스템#영웅/신화,팀오쉬,전체이용가,100원/회차 당,법화,완결,판타지,1.7만,10.0,전체 273,전체 12,24.06.19,25장
나를 핥는 짐승,#삼각관계#친구>연인#대형견남#동정남#로맨틱코미디#능력녀#순정남#성장물,북팔,15세이용가,100원/회차 당,이은솔, 연재,로판,5.8만,9.4,전체 99,전체 66,24.06.21,3장
살인귀 황태자를 교육하는 법,#로맨스판타지#궁정로맨스#성장물#환생물#첫사랑#왕족/귀족#상처남#츤데레남#집착남#능력녀#자상녀#뇌섹녀#갑을관계#신분차이,에이템포미디어,전체이용가,100원/회차 당,구운빵,매일 연재,로판,66.5만,9.8,전체 106,전체 673,24.06.19,0장
해 저믈고 달이 뜨면,#동양풍#궁정로맨스#착각물#남장여자물#수인물#운명#남장여자#까칠남#애교남#직진남#대형견남#츤데레남#로맨틱코미디#사이다녀#엉뚱발랄녀,G노벨,15세이용가,100원/회차 당,내빈,매일 연재,로맨스,3.9만,10.0,전체 100,전체 46,24.06.19,3장
몽골조선의 천재 데릴사위가 되었다,#대체역사#빙의#전쟁#영지#왕족/귀족#실존인물,문피아,전체이용가,100원/회차 당,기신,월~금 연재,판타지,1.8만,9.5,전체 166,전체 11,24.06.19,27장
평론가가 된 방구석 전문가,#전문직#방송#천재#작가#시스템,문피아,전체이용가,100원/회차 당,유노이아,완결,현판,1.4만,9.8,전체 175,전체 2,24.06.19,25장
옆집 월클이 축구 재능을 갖다줌,#스포츠#회귀#천재#축구#조력자,문피아,전체이용가,100원/회차 당,핫식스,완결,현판,5.8만,10.0,전체 185,전체 73,24.06.19,27장
음악천재의 힐링 라이프,#천재#성장#방송,문피아,전체이용가,100원/회차 당,라모,완결,현판,13.8만,10.0,전체 253,전체 298,24.06.19,25장
남주의 전 여친 역은 사양하겠습니다,#초월적존재#운명#능력남#직진남#다정남#능글남#사이다녀#능력녀#외유내강#걸크러쉬#로맨틱코미디,누온미디어,15세이용가,100원/회차 당,뎌닝,완결,로판,1.3만,10.0,전체 175,전체 37,24.06.19,3장
크루센에 검은 꽃이 필 때,#로맨스판타지#차원이동물#메디컬물#능력남#까칠남#상처남#뇌섹녀#능력녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,이서음,완결,로판,503,완결,전체 127,전체 0,24.06.19,3장
다정한 나의 괴물을 위하여,#가상시대물#환생물#오해물#첫사랑#운명#직진남#유혹남#상처녀#다정녀,누온미디어,15세이용가,100원/회차 당,병아리왕자,완결,로판,286,완결,전체 186,전체 0,24.06.18,7장
잠기고 싶은,#현대로맨스#사내연애#복수물#몸정>맘정#오피스물#우연한만남#소유욕/독점욕#능글남#재벌남#능력녀#걸크러쉬#로맨틱코미디#계약관계,글빚는이야기꾼,15세이용가,100원/회차 당,핼쯰,완결,로맨스,829,완결,전체 80,전체 0,24.06.18,4장
씨에스타,#현대로맨스#시월드#운명#순정남#다정남#능력남#상처남#유혹남#후회녀#유혹녀#상처녀#순정녀#신파#잔잔물,코핀커뮤니케이션즈,15세이용가,100원/회차 당,한새희,완결,로맨스,"1,123",완결,전체 67,전체 0,24.06.18,3장
망겜 고인물의 히든 엔딩 공략법,#게임#차원이동#생존#빙의#먼치킨#시스템#노력#성장#마법사#격투가#고인물#왕족/귀족,제이플미디어,전체이용가,100원/회차 당,겨자소스, 연재,판타지,1.6만,9.9,전체 66,전체 42,24.06.18,20장
"한의사, 무림에서 돌아왔습니다",#전문직#메디컬#귀환#의사#먼치킨#천재#성장,제이플미디어,전체이용가,100원/회차 당,사향노루, 연재,현판,9.7만,9.9,전체 63,전체 347,24.06.18,20장
[BL] 너냐? 내 최애를 죽인 게,#현대물#게임물#첫사랑#다정공#연하공#짝사랑공#존댓말공#대형견공#미남공#강공#다정수#무심수#평범수#까칠수#배틀연애,BLYNUE블리뉴,15세이용가,100원/회차 당,구바,완결,BL,942,완결,전체 88,전체 1,24.06.18,3장
아카데미의 두 번 사는 네크로맨서,#로맨스판타지#학원물#성장물#짝사랑#역하렘#츤데레남#능글남#다정남#소유욕/독점욕#직진남#능력남#능력녀#걸크러쉬#순진녀#소꿉친구,키다리스튜디오,전체이용가,100원/회차 당,그린글, 연재,로판,12.3만,9.9,전체 103,전체 182,24.06.18,5장
그 밤의 습도,#재벌남#절륜남#현대로맨스#상처녀,엠스토리허브,15세이용가,100원/회차 당,가빈,완결,로맨스,94.8만,9.7,전체 79,전체 578,24.06.18,0장
귀왕무,#퓨전,스토린랩,전체이용가,100원/회차 당,산수화,완결,무협,"2,232",완결,전체 125,전체 0,24.06.18,25장
이번 생은 재벌로 살겠습니다,#전문직#경영/기업#회귀#노력#성장#조력자#재벌,브라키오 아카데미,전체이용가,100원/회차 당,남풍,매일 연재,현판,37.7만,9.3,전체 136,전체 81,24.06.17,20장
회귀한 변경백 장남이 가문을 독식함,#회귀#먼치킨#마법사#천재#영지,문피아,전체이용가,100원/회차 당,최은수,월~금 연재,판타지,2만,9.9,전체 188,전체 45,24.06.17,25장
스폰서,#현대로맨스#운명#첫사랑#재벌남#능력남#직진녀#순정녀#계약관계#정략결혼,도서출판 청어람,15세이용가,100원/회차 당,김난윤,완결,로맨스,"1,611",완결,전체 127,전체 0,24.06.17,5장
악처의 흑역사가 발목을 잡는다,#로맨스판타지#육아물#회귀물#까칠남#정략결혼#치유물#악녀,루나문,15세이용가,100원/회차 당,독연, 연재,로판,194.1만,9.8,전체 104,"전체 1,589",24.06.17,0장
"아로새기다, 봄",#현대로맨스,래이니북스,15세이용가,100원/회차 당,리나리아L,완결,로맨스,"7,553",완결,전체 102,전체 0,24.06.17,7장
탱고 위드 미 [15세이용가],#현대로맨스,도서출판윤송,15세이용가,100원/회차 당,닥쓰,완결,로맨스,146,완결,전체 35,전체 0,24.06.17,2장
변방의 귀환자,#정통#환생#귀환#전쟁#왕족/귀족#군인,글로번,전체이용가,100원/회차 당,AB노멀,완결,판타지,1.3만,10.0,전체 261,전체 3,24.06.17,25장
악녀가 아이를 키우게 된 사정,#로맨스판타지#첫사랑#육아물#다정남#상처남#카리스마남#존댓말남#상처녀#다정녀#힐링물,코핀커뮤니케이션즈,전체이용가,100원/회차 당,미유,완결,로판,632,10.0,전체 257,전체 0,24.06.17,5장
아카데미 성장치트 빌런이 되었다,#학원#생존#먼치킨#시스템#성장,노벨피아,전체이용가,100원/회차 당,행복분배자,완결,현판,1.1만,6.4,전체 173,전체 15,24.06.17,15장
좀비 카페 사장은 S급 힐러입니다,#가상시대물#회귀물#대형견남#능력남#직진남#능글남#다정남#상처남#걸크러쉬#능력녀#털털녀#여주판타지,필연매니지먼트,전체이용가,100원/회차 당,은별빛,완결,로판,"1,241",10.0,전체 248,전체 0,24.06.17,3장
애지중지 동거,#현대로맨스#동거물#조직/암흑가#오해물#복수물#신데렐라#능력남#재벌남#상처남#다정남#냉정남#상처녀#다정녀#순진녀#달달물,코핀커뮤니케이션즈,15세이용가,100원/회차 당,이브나,완결,로맨스,88.2만,9.9,전체 75,전체 399,24.06.16,0장
멍문세가를 호령하는 아기 고양이입니다,#육아물#성장물#무협물#수인물#다정남#순정남#집착남#외유내강#엉뚱발랄녀#능력녀#상처녀#소꿉친구#치유물,연담,전체이용가,100원/회차 당,아울킴,매일 연재,로판,252.5만,9.8,전체 129,"전체 1,936",24.06.15,0장
고려황제! 무신정변을 막아라!,#대체역사#성장#깽판#왕족/귀족#전쟁#빙의,kwbooks,전체이용가,100원/회차 당,차돌박E,월~금 연재,판타지,1.4만,9.9,전체 192,전체 26,24.06.15,25장
사랑인 줄 모르고,#상처녀#소유욕/독점욕#집착남#계약관계#베이비메신저#동거물#계략남,북팔,15세이용가,100원/회차 당,검정치마,완결,로맨스,"9,180",10.0,전체 79,전체 0,24.06.15,5장
꼴라쥬 (collage) [19세 완전판],#캠퍼스물#다정공#달달물#연하공#짝사랑수,북팔,19세이용가,100원/회차 당,미엔느,완결,BL,"1,408",완결,전체 124,전체 0,24.06.14,5장
"임신 중, 그의 지배욕",#현대로맨스#피폐물#나쁜남자#재벌남#소유욕/독점욕#집착남#절륜남#선배#상처녀#순정녀#신분차이,연담,15세이용가,100원/회차 당,계바비,완결,로맨스,76.8만,8.5,전체 60,전체 345,24.06.14,0장
"임신 중, 그의 지배욕 [19세 완전판]",#현대로맨스#피폐물#나쁜남자#소유욕/독점욕#재벌남#절륜남#집착남#순정녀#상처녀#선배#신분차이,연담,19세이용가,100원/회차 당,계바비,완결,로맨스,70.6만,9.1,전체 72,전체 378,24.06.14,0장
게임 속 마법사는 현실에서 보상받는다,#게임#마법사,에피루스,전체이용가,100원/회차 당,고서귀,월~토 연재,판타지,5.3만,9.9,전체 227,전체 8,24.06.14,25장
포식자의 사냥법,#현대로맨스#동거물#복수물#재회물#계약관계#소유욕/독점욕#신분차이#카리스마남#집착남#나쁜남자#다정남#재벌남#상처남#까칠남#냉정남,romantique,15세이용가,100원/회차 당,rotate,완결,로맨스,725,완결,전체 54,전체 0,24.06.14,4장
디자인 러브,#계략남#몸정>맘정#까칠남#오피스물#상처녀,에이템포미디어,15세이용가,100원/회차 당,원생이,완결,로맨스,"2,543",완결,전체 71,전체 0,24.06.14,3장
